end_list,start_list,value_list,start,end,value,multiply_value,indexResult
DB00332,DB09300,0.72743,DB00332,DB13833,0.889499,0.6470482575700001,0.1397763699907102
DB00154,DB11858,0.646527,DB00154,DB14104,1.0,0.646527,0.13926812616199932
DB00267,DB00229,0.739726,DB00267,DB01212,0.87266,0.64552929116,0.13829934049600362
DB00180,DB09378,0.778312,DB00180,DB01260,0.828862,0.645113240944,0.1378969055437491
DB00367,DB12474,0.645082,DB00367,DB09389,1.0,0.645082,0.13786672381357576
DB00367,DB13866,0.645082,DB00367,DB09389,1.0,0.645082,0.13786672381357576
DB00139,DB08845,0.801784,DB00139,DB03553,0.80403,0.6446583895200001,0.1374579832751357
DB00542,DB01340,0.723842,DB00542,DB14125,0.890025,0.6442374760499999,0.13705278041104277
DB00542,DB14125,0.890025,DB00542,DB01340,0.723842,0.6442374760499999,0.13705278041104277
DB00554,DB00814,0.776955,DB00554,DB00469,0.828956,0.64406150898,0.13688365731348762
DB00485,DB00607,0.672838,DB00485,DB00301,0.956847,0.643803021786,0.13663551835781323
DB00415,DB01000,0.704727,DB00415,DB01060,0.913259,0.6435982752930001,0.13643921740162027
DB00186,DB13872,0.750234,DB00186,DB00842,0.857215,0.64311183831,0.13597372602145053
DB00186,DB00842,0.857215,DB00186,DB13872,0.750234,0.64311183831,0.13597372602145053
DB00332,DB11785,0.722944,DB00332,DB13833,0.889499,0.6430579650560001,0.13592224868029976
DB00249,DB15427,0.75331,DB00249,DB04485,0.853409,0.64288153379,0.1357537700976247
DB00231,DB00829,0.743834,DB00231,DB13872,0.864263,0.642868204342,0.13574104808858942
DB00007,DB09265,0.670623,DB00007,DB06825,0.957357,0.642025623411,0.1349387468784204
DB00127,DB01143,0.66564,DB00127,DB03566,0.963624,0.6414266793600001,0.13437068465730875
DB00254,DB00931,0.8,DB00254,DB00595,0.8,0.6400000000000001,0.13302506579674186
DB00254,DB00595,0.8,DB00254,DB00931,0.8,0.6400000000000001,0.13302506579674186
DB00116,DB04789,0.843234,DB00116,DB00650,0.758954,0.639975817236,0.1330023478540801
DB00116,DB00650,0.758954,DB00116,DB04789,0.843234,0.639975817236,0.1330023478540801
DB00194,DB06408,0.639877,DB00194,DB00640,1.0,0.639877,0.1329095476658147
DB00116,DB12769,0.758733,DB00116,DB04789,0.843234,0.639789462522,0.13282738253
DB00321,DB00924,0.772049,DB00321,DB01142,0.828009,0.639263520441,0.13233455095818983
DB00392,DB01069,0.847579,DB00392,DB01246,0.7542,0.6392440817999999,0.13231636339909977
DB00392,DB01246,0.7542,DB00392,DB01069,0.847579,0.6392440817999999,0.13231636339909977
DB00396,DB06710,0.750939,DB00396,DB06780,0.85105,0.63908663595,0.1321691225783778
DB00390,DB12843,0.716115,DB00390,DB01396,0.892308,0.63899514342,0.13208361887696152
DB00171,DB00194,0.772328,DB00171,DB00157,0.82734,0.63897784752,0.1320674599576145
DB00393,DB00622,0.771517,DB00393,DB01054,0.826869,0.637943490273,0.13110389361723315
DB00560,DB12455,0.816982,DB00560,DB01017,0.780488,0.637644647216,0.1308265252586613
DB00560,DB01017,0.780488,DB00560,DB12455,0.816982,0.637644647216,0.1308265252586613
DB00487,DB01059,0.87646,DB00487,DB04576,0.727273,0.63742569358,0.13062359574394
DB00487,DB04576,0.727273,DB00487,DB01059,0.87646,0.63742569358,0.13062359574394
DB00542,DB08836,0.716115,DB00542,DB14125,0.890025,0.6373602528749999,0.13056299192371756
DB00519,DB14217,0.648181,DB00519,DB00178,0.981481,0.636177336061,0.12947127754142684
DB00178,DB13312,0.647884,DB00178,DB00519,0.981481,0.6358858362040001,0.1292033472715493
DB00396,DB00378,0.744387,DB00396,DB06780,0.85105,0.63351055635,0.12703618097577052
DB00165,DB00147,0.732941,DB00165,DB11673,0.864242,0.6334383957219999,0.12697078888144117
DB00497,DB00956,0.720144,DB00497,DB01192,0.878283,0.632490232752,0.1261139944017813
DB00264,DB00612,0.764217,DB00264,DB00187,0.827329,0.632258886393,0.1259056264236032
DB00186,DB01511,0.737097,DB00186,DB00842,0.857215,0.631850604855,0.12553855145066506
DB00194,DB00811,0.63067,DB00194,DB00640,1.0,0.63067,0.12448178891725874
DB00256,DB00759,0.785674,DB00256,DB01301,0.802049,0.630149046026,0.12401769055848326
DB00256,DB01301,0.802049,DB00256,DB00759,0.785674,0.630149046026,0.12401769055848326
DB00502,DB12401,0.883721,DB00502,DB09286,0.712691,0.629820003211,0.12372525372504824
DB00502,DB09286,0.712691,DB00502,DB12401,0.883721,0.629820003211,0.12372525372504824
DB00502,DB09224,0.71166,DB00502,DB12401,0.883721,0.6289088868599999,0.122918300481479
DB00445,DB06263,0.628378,DB00445,DB00997,1.0,0.628378,0.12245000067367431
DB00321,DB00540,0.758621,DB00321,DB01142,0.828009,0.6281450155889999,0.12224492237203133
DB00187,DB01297,0.757865,DB00187,DB00264,0.827329,0.627003692585,0.12124416454036949
DB00388,DB08985,0.821953,DB00388,DB09203,0.762444,0.626693133132,0.12097296101225939
DB00388,DB09203,0.762444,DB00388,DB08985,0.821953,0.626693133132,0.12097296101225939
DB00393,DB09230,0.757702,DB00393,DB01054,0.826869,0.626520295038,0.12082223074457163
DB00393,DB09238,0.757702,DB00393,DB01054,0.826869,0.626520295038,0.12082223074457163
DB00452,DB00479,0.633866,DB00452,DB01421,0.98773,0.6260884641800001,0.12044627479372443
DB00007,DB00006,0.653876,DB00007,DB06825,0.957357,0.625992765732,0.12036308229548778
DB00433,DB01608,0.699379,DB00433,DB12710,0.894427,0.6255434608329999,0.11997309097373024
DB00396,DB13944,0.734931,DB00396,DB06780,0.85105,0.6254630275499999,0.11990337981412735
DB00396,DB13943,0.734931,DB00396,DB06780,0.85105,0.6254630275499999,0.11990337981412735
DB00396,DB13946,0.734931,DB00396,DB06780,0.85105,0.6254630275499999,0.11990337981412735
DB00153,DB00910,0.720144,DB00153,DB06410,0.865545,0.62331703848,0.11805507828633684
DB00202,DB03128,0.789474,DB00202,DB00411,0.789474,0.623269196676,0.11801412742981116
DB00411,DB00202,0.789474,DB00411,DB03128,0.789474,0.623269196676,0.11801412742981116
DB00202,DB00411,0.789474,DB00202,DB03128,0.789474,0.623269196676,0.11801412742981116
DB00132,DB08887,0.704187,DB00132,DB14104,0.884615,0.622934383005,0.117727848530067
DB00415,DB00567,0.68136,DB00415,DB01060,0.913259,0.62225815224,0.11715129388645251
DB00498,DB13136,0.81322,DB00498,DB01125,0.764866,0.6220043285200001,0.11693545219206954
DB00498,DB01125,0.764866,DB00498,DB13136,0.81322,0.6220043285200001,0.11693545219206954
DB00194,DB02097,0.621849,DB00194,DB00640,1.0,0.621849,0.1168035197649528
DB00194,DB00987,0.621849,DB00194,DB00640,1.0,0.621849,0.1168035197649528
DB00487,DB13627,0.709218,DB00487,DB01059,0.87646,0.62160120828,0.11659329124549826
DB00194,DB03068,0.621261,DB00194,DB00640,1.0,0.621261,0.1163051359027777
DB00388,DB00668,0.754851,DB00388,DB08985,0.821953,0.620452044003,0.11562217978761599
DB00456,DB09008,0.763763,DB00456,DB01139,0.811107,0.619493515641,0.11481699526943967
DB00194,DB00242,0.618463,DB00194,DB00640,1.0,0.618463,0.11395621787035744
DB00007,DB00050,0.644261,DB00007,DB06825,0.957357,0.616787778177,0.11256765856840428
DB00206,DB01180,0.894179,DB00206,DB01392,0.68949,0.61652747871,0.11235308955530464
DB00206,DB01392,0.68949,DB00206,DB01180,0.894179,0.61652747871,0.11235308955530464
DB00227,DB00175,0.706897,DB00227,DB06693,0.871827,0.616291890819,0.11215916540416017
DB00367,DB08804,0.615341,DB00367,DB09389,1.0,0.615341,0.11137908748234644
DB00194,DB04566,0.615223,DB00194,DB00640,1.0,0.615223,0.11128257984859878
DB00295,DB00327,0.695817,DB00295,DB00318,0.88218,0.61383584106,0.11015295116944088
DB00385,DB00445,0.782824,DB00385,DB00997,0.782824,0.612813414976,0.10932607395622736
DB00458,DB00726,0.700389,DB00458,DB01242,0.873589,0.611852126121,0.10855305748795967
DB00446,DB08621,0.777778,DB00446,DB07565,0.786357,0.6116111747459999,0.10835996631689718
DB00446,DB07565,0.786357,DB00446,DB08621,0.777778,0.6116111747459999,0.10835996631689718
DB00341,DB01176,0.611315,DB00341,DB06282,1.0,0.611315,0.10812298737346793
DB00247,DB00353,0.83942,DB00247,DB01253,0.727273,0.61048750166,0.1074630179256047
DB00014,DB11842,0.685248,DB00014,DB00644,0.889946,0.609833716608,0.10694381506871088
DB00404,DB13437,0.702782,DB00404,DB00897,0.867533,0.609686576806,0.106827233896474
DB00509,DB01235,0.609425,DB00509,DB00451,1.0,0.609425,0.10662022687568748
DB00408,DB00543,0.85,DB00408,DB00363,0.716104,0.6086883999999999,0.10603897338192107
DB00408,DB00363,0.716104,DB00408,DB00543,0.85,0.6086883999999999,0.10603897338192107
DB00186,DB00628,0.708918,DB00186,DB00842,0.857215,0.60769514337,0.10525910190423673
DB00351,DB11529,0.770833,DB00351,DB13981,0.788241,0.6076021747529999,0.10518633535780605
DB00351,DB13981,0.788241,DB00351,DB11529,0.770833,0.6076021747529999,0.10518633535780605
DB00321,DB13114,0.733741,DB00321,DB01142,0.828009,0.607544151669,0.1051409405422875
DB00154,DB12789,0.607231,DB00154,DB14104,1.0,0.607231,0.10489620717215285
DB00182,DB01037,0.606977,DB00182,DB01576,1.0,0.606977,0.10469802788064923
DB00182,DB01446,0.606977,DB00182,DB01576,1.0,0.606977,0.10469802788064923
DB00182,DB01509,0.606977,DB00182,DB01576,1.0,0.606977,0.10469802788064923
DB00182,DB04825,0.606977,DB00182,DB01576,1.0,0.606977,0.10469802788064923
DB00014,DB06763,0.682033,DB00014,DB00644,0.889946,0.606972540218,0.10469455081640132
DB00396,DB04652,0.712697,DB00396,DB06780,0.85105,0.60654078185,0.10435835639305319
DB00393,DB09239,0.733236,DB00393,DB01054,0.826869,0.606290118084,0.10416355981253193
DB00127,DB01917,0.628971,DB00127,DB03566,0.963624,0.606091550904,0.1040094497888684
DB00523,DB06543,0.605473,DB00523,DB00755,1.0,0.605473,0.10353052386354016
DB00289,DB00472,0.717137,DB00289,DB09186,0.84375,0.60508434375,0.10323047840138946
DB00289,DB09186,0.84375,DB00289,DB00472,0.717137,0.60508434375,0.10323047840138946
DB00391,DB00409,0.763252,DB00391,DB06288,0.792118,0.604585647736,0.10284647385219021
DB00391,DB06288,0.792118,DB00391,DB00409,0.763252,0.604585647736,0.10284647385219021
DB00194,DB08437,0.603633,DB00194,DB00640,1.0,0.603633,0.10211601144535605
DB00182,DB01255,0.603451,DB00182,DB01576,1.0,0.603451,0.10197692006111642
DB00448,DB01129,0.845406,DB00448,DB11964,0.713746,0.603405150876,0.10194190367824181
DB00448,DB11964,0.713746,DB00448,DB01129,0.845406,0.603405150876,0.10194190367824181
DB00139,DB00855,0.75,DB00139,DB03553,0.80403,0.6030225,0.10165002649866584
DB00443,DB00860,0.602652,DB00443,DB01234,1.0,0.602652,0.101368038263537
DB00186,DB01545,0.702012,DB00186,DB00842,0.857215,0.6017752165799999,0.10070314322403841
DB00116,DB00158,0.713286,DB00116,DB04789,0.843234,0.601467006924,0.10047022583312891
DB00523,DB00459,0.600188,DB00523,DB00755,1.0,0.600188,0.09950814542592933
DB00446,DB14658,0.761905,DB00446,DB07565,0.786357,0.599129330085,0.09871724467740131
DB00546,DB00404,0.828956,DB00546,DB01215,0.722691,0.599079040596,0.09867979708136217
DB00322,DB00495,0.701294,DB00322,DB04485,0.853409,0.598490611246,0.09824245014998641
DB00154,DB03568,0.598321,DB00154,DB14104,1.0,0.598321,0.09811666820605053
DB00392,DB01615,0.704295,DB00392,DB01069,0.847579,0.596945651805,0.0971013493127229
DB00443,DB00896,0.596595,DB00443,DB01234,1.0,0.596595,0.09684380261649461
DB00359,DB01582,0.737865,DB00359,DB00891,0.808138,0.59629674537,0.09662515954393514
DB00171,DB03147,0.720604,DB00171,DB00157,0.82734,0.59618451336,0.09654298466063464
DB00403,DB00183,0.725655,DB00403,DB09142,0.821314,0.59599061067,0.09640113977000288
DB00403,DB09142,0.821314,DB00403,DB00183,0.725655,0.59599061067,0.09640113977000288
DB00415,DB00833,0.652328,DB00415,DB01060,0.913259,0.5957444169520001,0.09622127653351181
DB00180,DB08971,0.718132,DB00180,DB01260,0.828862,0.595232325784,0.09584799216625128
DB00127,DB13011,0.615385,DB00127,DB03566,0.963624,0.59299975524,0.09423373474901124
DB00487,DB00537,0.6742,DB00487,DB01059,0.87646,0.5909093320000001,0.092741525652786
DB00267,DB01329,0.675867,DB00267,DB01212,0.87266,0.58980209622,0.09195863774452308
DB00456,DB01331,0.726375,DB00456,DB01139,0.811107,0.589167847125,0.0915125066298581
DB00154,DB00917,0.588348,DB00154,DB14104,1.0,0.588348,0.09093832533976823
DB00154,DB02056,0.588348,DB00154,DB14104,1.0,0.588348,0.09093832533976823
DB00322,DB09256,0.688247,DB00322,DB01265,0.853409,0.587356184023,0.09024745970352104
DB00359,DB06147,0.725866,DB00359,DB00891,0.808138,0.586599897508,0.08972340818325163
DB00277,DB01223,0.915811,DB00277,DB00201,0.640513,0.5865888510430001,0.08971577138810366
DB00277,DB00201,0.640513,DB00277,DB01223,0.915811,0.5865888510430001,0.08971577138810366
DB00397,DB01560,0.58554,DB00397,DB01486,1.0,0.58554,0.08899296758104645
DB00401,DB01023,0.652753,DB00401,DB01115,0.896854,0.5854241390620001,0.08891340234587504
DB00470,DB14050,0.638886,DB00470,DB14011,0.916125,0.58529943675,0.08882782738195093
DB00351,DB00603,0.742307,DB00351,DB13981,0.788241,0.585116811987,0.088702619826539
DB00367,DB00984,0.584761,DB00367,DB09389,1.0,0.584761,0.08845906986844165
DB00493,DB01415,0.623635,DB00493,DB01416,0.936626,0.58411275551,0.08801669152259506
DB00154,DB08855,0.583805,DB00154,DB14104,1.0,0.583805,0.08780727550794724
DB00158,DB00116,0.713286,DB00158,DB08878,0.818317,0.5836940596619999,0.08773188001944758
DB00321,DB00768,0.704248,DB00321,DB01142,0.828009,0.583123682232,0.08734504482423515
DB00523,DB12316,0.582325,DB00523,DB00755,1.0,0.582325,0.08680560490619593
DB00244,DB01250,0.711287,DB00244,DB00233,0.818182,0.581962220234,0.08656143753469223
DB00244,DB00233,0.818182,DB00244,DB01250,0.711287,0.581962220234,0.08656143753469223
DB00535,DB04918,0.656355,DB00535,DB00671,0.886318,0.58173925089,0.08641163457181796
DB00182,DB00168,0.581675,DB00182,DB01576,1.0,0.581675,0.08636850481445983
DB00519,DB00722,0.590717,DB00519,DB00178,0.981481,0.5797775118770001,0.08510231516046626
DB00182,DB00191,0.578947,DB00182,DB01576,1.0,0.578947,0.0845526865757541
DB00445,DB11617,0.578761,DB00445,DB00997,1.0,0.578761,0.08442997249121827
DB00404,DB00683,0.666856,DB00404,DB00897,0.867533,0.578519586248,0.08427090589266095
DB00409,DB00391,0.763252,DB00409,DB12518,0.757937,0.578496931124,0.08425599050514378
DB00409,DB12518,0.757937,DB00409,DB00391,0.763252,0.578496931124,0.08425599050514378
DB00050,DB11906,0.875893,DB00050,DB00006,0.660194,0.5782593032419999,0.08409966797267257
DB00487,DB00467,0.659699,DB00487,DB01059,0.87646,0.5781997855400001,0.08406054988914965
DB00518,DB00643,0.725908,DB00518,DB04910,0.795238,0.577269626104,0.08345104047629776
DB00518,DB04910,0.795238,DB00518,DB00643,0.725908,0.577269626104,0.08345104047629776
DB00548,DB03760,0.662122,DB00548,DB03553,0.870388,0.576303043336,0.08282131595938527
DB00199,DB00976,0.601193,DB00199,DB01211,0.958426,0.576199002218,0.08275375486639844
DB00171,DB01675,0.694582,DB00171,DB00157,0.82734,0.57465547188,0.08175646588743223
DB00539,DB00882,0.675923,DB00539,DB00675,0.850033,0.574556855459,0.08169306854352755
DB00470,DB00486,0.627063,DB00470,DB14011,0.916125,0.5744680908750001,0.08163603737538981
DB00367,DB13563,0.574468,DB00367,DB09389,1.0,0.574468,0.08163597900417345
DB00443,DB01185,0.574427,DB00443,DB01234,1.0,0.574427,0.08160964702504031
DB00007,DB11720,0.599982,DB00007,DB06825,0.957357,0.574396967574,0.08159036309521828
DB00433,DB09003,0.642071,DB00433,DB12710,0.894427,0.574285638317,0.08151890913164463
DB00178,DB00542,0.58501,DB00178,DB00519,0.981481,0.57417619981,0.08144871620708798
DB00416,DB01199,0.772187,DB00416,DB14066,0.743392,0.574037638304,0.0813599115732135
DB00416,DB14066,0.743392,DB00416,DB01199,0.772187,0.574037638304,0.0813599115732135
DB00182,DB04325,0.573539,DB00182,DB01576,1.0,0.573539,0.08104095600601496
DB00183,DB00403,0.725655,DB00183,DB09142,0.790089,0.573332033295,0.08090885543598957
DB00518,DB13009,0.720556,DB00518,DB04910,0.795238,0.573013512328,0.08070588085510237
DB00341,DB00568,0.572822,DB00341,DB06282,1.0,0.572822,0.08058403240142799
DB00297,DB13082,0.572637,DB00297,DB01002,1.0,0.572637,0.08046646346016717
DB00297,DB12712,0.572637,DB00297,DB01002,1.0,0.572637,0.08046646346016717
DB00404,DB00801,0.659234,DB00404,DB00897,0.867533,0.571907249722,0.08000400355138362
DB00404,DB01588,0.659234,DB00404,DB00897,0.867533,0.571907249722,0.08000400355138362
DB00420,DB00392,0.64416,DB00420,DB00477,0.885316,0.57028515456,0.07898345728923523
DB00147,DB00165,0.732941,DB00147,DB00114,0.777844,0.570113759204,0.07887621851696297
DB00147,DB00114,0.777844,DB00147,DB00165,0.732941,0.570113759204,0.07887621851696297
DB00396,DB04630,0.669811,DB00396,DB06780,0.85105,0.57004265155,0.07883176112220956
DB00303,DB00760,0.791694,DB00303,DB06211,0.719741,0.569814631254,0.07868933158446986
DB00303,DB06211,0.719741,DB00303,DB00760,0.791694,0.569814631254,0.07868933158446986
DB00387,DB00383,0.569335,DB00387,DB00376,1.0,0.569335,0.07839039107993953
DB00497,DB01547,0.646762,DB00497,DB01192,0.878283,0.568040069646,0.07758771349785225
DB00519,DB00492,0.578352,DB00519,DB00178,0.981481,0.567641499312,0.07734194792116858
DB00180,DB01222,0.684386,DB00180,DB01260,0.828862,0.5672615487320001,0.0771082284593856
DB00127,DB08838,0.588348,DB00127,DB03566,0.963624,0.566946253152,0.07691469821675226
DB00443,DB06786,0.566927,DB00443,DB01234,1.0,0.566927,0.0769028927879034
DB00393,DB00528,0.685603,DB00393,DB01054,0.826869,0.5669038670069999,0.07688871022860967
DB00396,DB06789,0.6658,DB00396,DB06780,0.85105,0.56662909,0.07672040349558612
DB00487,DB00978,0.646096,DB00487,DB01059,0.87646,0.56627730016,0.0765053437253127
DB00454,DB00913,0.801486,DB00454,DB01478,0.705882,0.565754540652,0.07618663250801556
DB00454,DB01478,0.705882,DB00454,DB00913,0.801486,0.565754540652,0.07618663250801556
DB00267,DB01328,0.648305,DB00267,DB01212,0.87266,0.5657498413000001,0.07618377214738337
DB00153,DB04038,0.653606,DB00153,DB06410,0.865545,0.56572540527,0.07616889998558378
DB00487,DB13772,0.644604,DB00487,DB01059,0.87646,0.56496962184,0.07571003322428185
DB00397,DB00182,0.564288,DB00397,DB01486,1.0,0.564288,0.07529804192100988
DB00182,DB00397,0.564288,DB00182,DB01576,1.0,0.564288,0.07529804192100988
DB00321,DB01239,0.680883,DB00321,DB01142,0.828009,0.563777251947,0.07499047745248152
DB00443,DB00635,0.563771,DB00443,DB01234,1.0,0.563771,0.07498671869923222
DB00144,DB12709,0.675664,DB00144,DB04327,0.833333,0.563053108112,0.07455608725898262
DB00242,DB01262,0.727048,DB00242,DB00631,0.772927,0.5619550294960001,0.07390112717544833
DB00182,DB00379,0.561951,DB00182,DB01576,1.0,0.561951,0.0738987320228782
DB00322,DB12947,0.65809,DB00322,DB04485,0.853409,0.5616199288099999,0.07370214808348732
DB00444,DB01179,0.646955,DB00444,DB00773,0.867016,0.5609203362799999,0.07328808258078345
DB00444,DB00773,0.867016,DB00444,DB12802,0.646955,0.5609203362799999,0.07328808258078345
DB00444,DB12802,0.646955,DB00444,DB00773,0.867016,0.5609203362799999,0.07328808258078345
DB00393,DB09227,0.678243,DB00393,DB01054,0.826869,0.560818111167,0.07322773096440954
DB00171,DB01700,0.675521,DB00171,DB00157,0.82734,0.55888554414,0.0720940464197279
DB00180,DB00959,0.673633,DB00180,DB01260,0.828862,0.558348795646,0.07178161717137836
DB00050,DB05875,0.637013,DB00050,DB11906,0.875893,0.5579552276090001,0.07155320085932015
DB00479,DB00452,0.633866,DB00479,DB06696,0.879834,0.5576968582440001,0.071403558270093
DB00497,DB06800,0.634733,DB00497,DB01192,0.878283,0.557475203439,0.07127537438060273
DB00194,DB12901,0.557364,DB00194,DB00640,1.0,0.557364,0.07121113251679248
DB00218,DB01044,0.840493,DB00218,DB14025,0.662814,0.557090527302,0.0710533400208251
DB00218,DB14025,0.662814,DB00218,DB01044,0.840493,0.557090527302,0.0710533400208251
DB00455,DB00967,0.749613,DB00455,DB11614,0.743161,0.557083146693,0.07104908522004129
DB00455,DB11614,0.743161,DB00455,DB00967,0.749613,0.557083146693,0.07104908522004129
DB00540,DB00321,0.758621,DB00540,DB13114,0.733741,0.5566313311609999,0.07078899853562105
DB00194,DB02745,0.556415,DB00194,DB00640,1.0,0.556415,0.0706647307473428
DB00387,DB12492,0.556294,DB00387,DB00376,1.0,0.556294,0.07059529846158089
DB00367,DB09371,0.556105,DB00367,DB09389,1.0,0.556105,0.07048695269447418
DB00518,DB11410,0.698846,DB00518,DB04910,0.795238,0.555748895348,0.07028316472393045
DB00154,DB00429,0.55533,DB00154,DB14104,1.0,0.55533,0.07004403116851407
DB00067,DB08890,0.593152,DB00067,DB00093,0.936103,0.5552513666560001,0.06999921270692536
DB00514,DB00504,0.659773,DB00514,DB13810,0.840083,0.554264081159,0.06943839009016477
DB00338,DB00448,0.604167,DB00338,DB00736,0.916667,0.553819951389,0.06918724844742609
DB00401,DB00393,0.617161,DB00401,DB01115,0.896854,0.553503311494,0.06900863074156056
