DrugID,DiseaseID
DB00882,MESH:D020720
DB11132,MESH:D006323
DB01917,MESH:D020199
DB00645,MESH:D016470
DB00439,MESH:D002825
DB00295,MESH:D016469
DB01645,MESH:D020385
DB08804,MESH:D011225
DB05964,MESH:D012127
DB01164,MESH:D046628
DB14500,MESH:D005157
DB01645,MESH:D020774
DB01672,MESH:D020096
DB00655,MESH:D006073
DB06335,MESH:D005759
DB01353,MESH:D008199
DB01084,MESH:D019052
DB00813,MESH:D005534
DB00480,MESH:D011702
DB00176,MESH:D014604
DB00655,MESH:D023981
DB05964,MESH:D046349
DB06153,MESH:D009669
DB05409,MESH:D007079
DB11151,MESH:D010921
DB01525,MESH:D012004
DB00348,MESH:D013922
DB02650,MESH:D009901
DB01084,MESH:D008067
DB00211,MESH:D010246
DB06153,MESH:D017563
DB05409,MESH:D052496
DB00645,MESH:D013167
DB14574,MESH:D015299
DB04786,MESH:D015173
DB01108,MESH:D005921
DB01672,MESH:D007645
DB00595,MESH:D004065
DB01108,MESH:D018290
DB00460,MESH:D003715
DB00556,MESH:D005134
DB06153,MESH:D009137
DB02650,MESH:D017190
DB05964,MESH:D014252
DB00595,MESH:D009444
DB05790,MESH:D004407
DB00176,MESH:D017119
DB06448,MESH:D015861
DB00813,MESH:D003354
DB00882,MESH:D002178
DB06153,MESH:D052880
DB00645,MESH:D062787
DB01917,MESH:D011183
DB01776,MESH:D004401
DB01178,MESH:D012983
DB06335,MESH:D020828
DB00946,MESH:D008850
DB00348,MESH:D010505
DB01672,MESH:D006849
DB02650,MESH:D012878
DB11387,MESH:D002310
DB06153,MESH:D004421
DB11132,MESH:D003428
DB01645,MESH:D012021
DB08881,MESH:D007775
DB00176,MESH:D003354
DB05964,MESH:D018235
DB06153,MESH:D015228
DB00381,MESH:D014062
DB01353,MESH:D018205
DB00211,MESH:D003130
DB00595,MESH:D006551
DB11151,MESH:D010383
DB00946,MESH:D017094
DB00348,MESH:D020773
DB00655,MESH:D006962
DB00712,MESH:D008178
DB01525,MESH:D016155
DB01084,MESH:D010291
DB05087,MESH:D007079
DB14500,MESH:D020260
DB05316,MESH:D013622
DB14090,MESH:D007409
DB00595,MESH:D013132
DB08881,MESH:D003922
DB00595,MESH:D028227
DB00295,MESH:D009914
DB01776,MESH:D014846
DB00480,MESH:D008637
DB00348,MESH:D004213
DB00645,MESH:D019973
DB00439,MESH:D011625
DB12531,MESH:D003877
DB06335,MESH:D051516
DB11141,MESH:D005132
DB05964,MESH:D006396
DB11132,MESH:D020083
DB02650,MESH:D005776
DB05087,MESH:D009408
DB05409,MESH:D010304
DB01447,MESH:D017682
DB06448,MESH:D013771
DB00211,MESH:D046648
DB12531,MESH:D002310
DB05057,MESH:D058226
DB08804,MESH:D014694
DB05409,MESH:D053584
DB14500,MESH:D007039
DB06153,MESH:D006228
DB01353,MESH:D008569
DB08804,MESH:D018805
DB00813,MESH:D004719
DB14090,MESH:D011191
DB01084,MESH:D010214
DB14574,MESH:D048629
DB14090,MESH:D006394
DB01178,MESH:D053448
DB06211,MESH:D005185
DB05087,MESH:D020518
DB05087,MESH:D020179
DB00480,MESH:D019698
DB01776,MESH:D007906
DB05964,MESH:D015877
DB11151,MESH:D009377
DB01137,MESH:D011843
DB01178,MESH:D004240
DB00595,MESH:D010241
DB00183,MESH:D006506
DB06448,MESH:D029597
DB00183,MESH:D012282
DB01108,MESH:D014552
DB00882,MESH:D012804
DB00332,MESH:D014550
DB11151,MESH:D012585
DB01917,MESH:D004443
DB05790,MESH:D010391
DB04786,MESH:D011671
DB12531,MESH:D008060
DB00381,MESH:D007674
DB00381,MESH:D008382
DB13014,MESH:D019846
DB01280,MESH:D008844
DB00882,MESH:D011843
DB00348,MESH:D004618
DB14500,MESH:D044584
DB00779,MESH:D006230
DB00183,MESH:D042822
DB00556,MESH:D020386
DB01280,MESH:D009373
DB05316,MESH:D016460
DB00295,MESH:D005158
DB14574,MESH:D053608
DB01672,MESH:D006970
DB04076,MESH:D001932
DB05409,MESH:D005141
DB05790,MESH:D051346
DB01525,MESH:D009127
DB09070,MESH:D043171
DB08881,MESH:D007569
DB01108,MESH:D009212
DB08804,MESH:D008265
DB00645,MESH:D007249
DB01137,MESH:D017246
DB00882,MESH:D010854
DB13014,MESH:D011191
DB14574,MESH:D019115
DB09073,MESH:D020567
DB01353,MESH:D018269
DB06448,MESH:D018149
DB01645,MESH:D020521
DB00712,MESH:D011557
DB01353,MESH:D014811
DB04786,MESH:D018317
DB00712,MESH:D011657
DB00176,MESH:D010309
DB04786,MESH:D019305
DB08881,MESH:D013285
DB00381,MESH:D013991
DB01672,MESH:D006461
DB12531,MESH:D020200
DB04076,MESH:D019966
DB00645,MESH:D050723
DB00332,MESH:D013581
DB06448,MESH:D020528
DB00211,MESH:D004381
DB06153,MESH:D018908
DB01645,MESH:D014428
DB00946,MESH:D006560
DB00211,MESH:D001922
DB11151,MESH:D006343
DB06159,MESH:D014647
DB01280,MESH:D059787
DB01137,MESH:D002598
DB00595,MESH:D020240
DB11151,MESH:D010538
DB13014,MESH:D006971
DB11387,MESH:D005134
DB01776,MESH:D016781
DB01672,MESH:D010033
DB06153,MESH:D014832
DB00946,MESH:D005833
DB00348,MESH:D046350
DB00439,MESH:D020918
DB13014,MESH:D014592
DB06159,MESH:D017545
DB00211,MESH:D016891
DB00595,MESH:D010698
DB06335,MESH:D020182
DB00576,MESH:D064793
DB00576,MESH:D016483
DB06211,MESH:D013978
DB11387,MESH:D065626
DB00576,MESH:D015459
DB00645,MESH:D013736
DB01137,MESH:D003668
DB00655,MESH:D005316
DB06211,MESH:D020773
DB11132,MESH:D019247
DB12531,MESH:D024801
DB05964,MESH:D010922
DB00460,MESH:D010922
DB00576,MESH:D023341
DB01917,MESH:D006966
DB00917,MESH:D007160
DB05087,MESH:D002422
DB12531,MESH:D020300
DB05964,MESH:D020433
DB00332,MESH:D018496
DB14500,MESH:D020225
DB01446,MESH:D014625
DB05057,MESH:D004715
DB01373,MESH:D009374
DB01645,MESH:D006616
DB00211,MESH:D010273
DB00439,MESH:D029241
DB01776,MESH:D002581
DB00882,MESH:D016393
DB01280,MESH:D005499
DB01917,MESH:D002817
DB08804,MESH:D010493
DB00183,MESH:D007177
DB00480,MESH:D015423
DB11387,MESH:D015466
DB00645,MESH:D008850
DB00348,MESH:D012652
DB00332,MESH:D015352
DB00183,MESH:D012004
DB01645,MESH:D013281
DB06153,MESH:D020335
DB02650,MESH:D020918
DB09070,MESH:D020138
DB01776,MESH:D065666
DB00882,MESH:D014135
DB00576,MESH:D016750
DB00946,MESH:D010547
DB01446,MESH:D008579
DB01645,MESH:D008210
DB00348,MESH:D006734
DB11387,MESH:D038062
DB05790,MESH:D008106
DB00332,MESH:D005955
DB02650,MESH:D018410
DB06153,MESH:D007690
DB00176,MESH:D014133
DB00917,MESH:D055111
DB00917,MESH:D005335
DB06159,MESH:D014125
DB00917,MESH:D063647
DB12531,MESH:D019263
DB08881,MESH:D003092
DB00645,MESH:D011236
DB00576,MESH:D006606
DB00655,MESH:D011226
DB01373,MESH:D013924
DB00183,MESH:D014947
DB00332,MESH:D012480
DB01575,MESH:D014855
DB06159,MESH:D051437
DB00439,MESH:D002690
DB00576,MESH:D002659
DB01178,MESH:D016893
DB00556,MESH:D018461
DB00211,MESH:D011595
DB00882,MESH:D013272
DB09073,MESH:D014689
DB01575,MESH:D018242
DB00712,MESH:D020198
DB00595,MESH:D007767
DB04786,MESH:D009837
DB00917,MESH:D018325
DB05057,MESH:D010673
DB00348,MESH:D050177
DB06448,MESH:D018633
DB09070,MESH:D020421
DB00381,MESH:D006344
DB02650,MESH:D020758
DB01645,MESH:D016640
DB08881,MESH:D017719
DB00381,MESH:D002313
DB00183,MESH:D013991
DB05790,MESH:D016301
DB01917,MESH:D007383
DB06153,MESH:D005156
DB00381,MESH:D002822
DB01525,MESH:D015866
DB00176,MESH:D063766
DB14090,MESH:D005094
DB00712,MESH:D014005
DB14500,MESH:D006312
DB14574,MESH:D006312
DB02650,MESH:D005871
DB04076,MESH:D020225
DB00211,MESH:D002805
DB01084,MESH:D012893
DB01575,MESH:D014594
DB00576,MESH:D008413
DB11387,MESH:D006480
DB09070,MESH:D007822
DB00946,MESH:D005235
DB01446,MESH:D020233
DB01280,MESH:D053718
DB06448,MESH:D005667
DB02650,MESH:D016638
DB00480,MESH:D010243
DB08804,MESH:D007970
DB06211,MESH:D055959
DB06335,MESH:D005862
DB05057,MESH:D012913
DB01645,MESH:D007680
DB05790,MESH:D008589
DB00480,MESH:D013587
DB00460,MESH:D006332
DB04076,MESH:D011020
DB00183,MESH:D015362
DB01672,MESH:D004379
DB01178,MESH:D012811
DB05087,MESH:D008591
DB06153,MESH:D008210
DB00460,MESH:D061205
DB00381,MESH:D011317
DB01108,MESH:D018241
DB09070,MESH:D010916
DB01447,MESH:D014545
DB01084,MESH:D013118
DB06159,MESH:D008088
DB14500,MESH:D009440
DB14500,MESH:D016918
DB00645,MESH:D004428
DB01164,MESH:D011024
DB09073,MESH:D009157
DB00211,MESH:D015673
DB05964,MESH:D012148
DB00645,MESH:D004417
DB01353,MESH:D017444
DB00882,MESH:D017789
DB00183,MESH:D009471
DB04076,MESH:D053718
DB00439,MESH:D013479
DB05057,MESH:D005271
DB00576,MESH:D018232
DB14090,MESH:D007953
DB01525,MESH:D011671
DB06211,MESH:D014390
DB09073,MESH:D012852
DB01672,MESH:D013121
DB01280,MESH:D019115
DB01108,MESH:D012857
DB05087,MESH:D012559
DB00176,MESH:D065886
DB05057,MESH:D002100
DB00460,MESH:D017726
DB00946,MESH:D008193
DB01525,MESH:D005311
DB00439,MESH:D013651
DB11151,MESH:D019115
DB01672,MESH:D058365
DB00645,MESH:D009402
DB06448,MESH:D009357
DB00332,MESH:D054989
DB01373,MESH:D003550
DB01917,MESH:D011045
DB00348,MESH:D020760
DB05316,MESH:D006981
DB00439,MESH:D005117
DB06211,MESH:D011225
DB00183,MESH:D005094
DB01447,MESH:D012868
DB04786,MESH:D007012
DB05409,MESH:D020200
DB01280,MESH:D012913
DB06335,MESH:D006104
DB00332,MESH:D008587
DB00348,MESH:D015493
DB05316,MESH:D006212
DB04076,MESH:D018269
DB14500,MESH:D007579
DB05316,MESH:D005873
DB00348,MESH:D018239
DB00332,MESH:D007579
DB06335,MESH:D002813
DB00348,MESH:D014339
DB06211,MESH:D002037
DB04076,MESH:D016472
DB06153,MESH:D044342
DB01917,MESH:D014950
DB01084,MESH:D003680
DB01084,MESH:D010032
DB01645,MESH:D050197
DB00480,MESH:D006230
DB00712,MESH:D020263
DB01137,MESH:D017116
DB06153,MESH:D017565
DB00813,MESH:D065306
DB00460,MESH:D006316
DB12531,MESH:D010378
DB00460,MESH:D006331
DB11387,MESH:D015658
DB00439,MESH:D008064
DB11151,MESH:D015493
DB11151,MESH:D018382
DB01447,MESH:D011128
DB01108,MESH:D002296
DB05316,MESH:D010554
DB09070,MESH:D014388
DB12531,MESH:D014353
DB11151,MESH:D009103
DB05964,MESH:D006255
DB04076,MESH:D019226
DB00712,MESH:D020435
DB05316,MESH:D006984
DB00917,MESH:D019310
DB14090,MESH:D018269
DB12531,MESH:D010307
DB12531,MESH:D002921
DB13014,MESH:D052776
DB11132,MESH:D009385
DB05316,MESH:D008010
DB05409,MESH:D004701
DB00211,MESH:D012857
DB01776,MESH:D006679
DB06335,MESH:D002526
DB00595,MESH:D010005
DB01084,MESH:D015436
DB11141,MESH:D057215
DB04786,MESH:D019263
DB01108,MESH:D056486
DB01280,MESH:D020339
DB06335,MESH:D003555
DB00655,MESH:D003866
DB06159,MESH:D058739
DB01108,MESH:D010241
DB00655,MESH:D007405
DB05057,MESH:D020520
DB09070,MESH:D006255
DB05316,MESH:D002822
DB00332,MESH:D002545
DB00211,MESH:D011045
DB00917,MESH:D006506
DB01446,MESH:D003453
DB01164,MESH:D020211
DB01575,MESH:D003490
DB06211,MESH:D006988
DB08881,MESH:D002056
DB09070,MESH:D011693
DB14500,MESH:D015140
DB01447,MESH:D054139
DB00183,MESH:D003881
DB05790,MESH:D010051
DB02650,MESH:D005922
DB00556,MESH:D017229
DB01373,MESH:D011252
DB00439,MESH:D012893
DB01353,MESH:D002169
DB00595,MESH:D019305
DB05087,MESH:D010282
DB00211,MESH:D018783
DB01446,MESH:D014901
DB09070,MESH:D017499
DB13014,MESH:D054038
DB01672,MESH:D009298
DB00348,MESH:D005517
DB06335,MESH:D020202
DB01776,MESH:D004198
DB00332,MESH:D016750
DB01447,MESH:D002558
DB06335,MESH:D058926
DB09073,MESH:D019465
DB01447,MESH:D004211
DB00595,MESH:D006396
DB06448,MESH:D003731
DB14090,MESH:D020295
DB00556,MESH:D056912
DB01164,MESH:D020300
DB00813,MESH:D015432
DB08881,MESH:D019867
DB00183,MESH:D009440
DB08804,MESH:D004240
DB05964,MESH:D006479
DB00645,MESH:D009062
DB05409,MESH:D008088
DB00211,MESH:D014399
DB02650,MESH:D011041
DB14574,MESH:D060446
DB14500,MESH:D015845
DB01137,MESH:D013967
DB00645,MESH:D053609
DB04786,MESH:D005715
DB00295,MESH:D002051
DB01672,MESH:D006343
DB01446,MESH:D004677
DB05057,MESH:D007767
DB08881,MESH:D015440
DB00779,MESH:D010939
DB06448,MESH:D058065
DB00946,MESH:D020423
DB00882,MESH:D007888
DB01137,MESH:D006474
DB00779,MESH:D002819
DB13014,MESH:D020201
DB11151,MESH:D003925
DB11151,MESH:D013547
DB04786,MESH:D054971
DB00813,MESH:D003048
DB08804,MESH:D014983
DB06153,MESH:D006959
DB00882,MESH:D046648
DB04076,MESH:D013169
DB09073,MESH:D006463
DB00183,MESH:D012128
DB02650,MESH:D054066
DB04786,MESH:D006951
DB14090,MESH:D019522
DB00645,MESH:D010510
DB04076,MESH:D010149
DB00917,MESH:D004679
DB08804,MESH:D005207
DB04786,MESH:D015448
DB01776,MESH:D009101
DB13014,MESH:D012640
DB05790,MESH:D006944
DB00480,MESH:D011248
DB00332,MESH:D006960
DB01373,MESH:D008531
DB11387,MESH:D058065
DB01280,MESH:D020019
DB14090,MESH:D003318
DB06448,MESH:D015473
DB01178,MESH:D009422
DB00779,MESH:D016263
DB00645,MESH:D009385
DB00813,MESH:D008047
DB05316,MESH:D006177
DB00595,MESH:D006935
DB09073,MESH:D017237
DB11151,MESH:D015658
DB00946,MESH:D013581
DB01084,MESH:D045262
DB05057,MESH:D003921
DB01353,MESH:D012202
DB05790,MESH:D058437
DB12531,MESH:D012734
DB01164,MESH:D003389
DB00576,MESH:D006461
DB11151,MESH:D010534
DB00917,MESH:D004239
DB14574,MESH:D018305
DB05964,MESH:D010192
DB14500,MESH:D012422
DB00655,MESH:D006987
DB00211,MESH:D009349
DB00211,MESH:D004437
DB01108,MESH:D019106
DB00595,MESH:D009373
DB11387,MESH:D019465
DB05964,MESH:D012133
DB02650,MESH:D016301
DB14090,MESH:D006660
DB00381,MESH:D006554
DB00779,MESH:D009382
DB01373,MESH:D015228
DB00655,MESH:D009222
DB11387,MESH:D012829
DB00917,MESH:D058566
DB01084,MESH:D013896
DB06211,MESH:D003616
DB01178,MESH:D008831
DB01672,MESH:D014832
DB01447,MESH:D012793
DB01137,MESH:D014006
DB05057,MESH:D008210
DB01373,MESH:D009846
DB00576,MESH:D009122
DB00645,MESH:D010022
DB11151,MESH:D005151
DB00439,MESH:D011123
DB09073,MESH:D013344
DB01353,MESH:D005356
DB00332,MESH:D016920
DB08804,MESH:D009914
DB09073,MESH:D020528
DB00595,MESH:D009755
DB01446,MESH:D007405
DB14500,MESH:D005335
DB01447,MESH:D020200
DB00381,MESH:D016491
DB00460,MESH:D016603
DB06153,MESH:D006111
DB00480,MESH:D014390
DB09070,MESH:D008583
DB01446,MESH:D006059
DB01353,MESH:D005929
DB01446,MESH:D005094
DB13014,MESH:D016769
DB00348,MESH:D016769
DB04076,MESH:D054882
DB08804,MESH:D005534
DB00176,MESH:D010437
DB00712,MESH:D002276
DB11132,MESH:D010623
DB01672,MESH:D020343
DB05316,MESH:D055744
DB01447,MESH:D010468
DB00645,MESH:D021782
DB01645,MESH:D013001
DB00946,MESH:D020178
DB01164,MESH:D008202
DB01373,MESH:D012735
DB06211,MESH:D003551
DB00332,MESH:D001984
DB12531,MESH:D006408
DB11141,MESH:D018223
DB05057,MESH:D007718
DB14500,OMIM:188890
DB00381,MESH:D015173
DB01137,MESH:D009102
DB01645,MESH:D013786
DB00917,MESH:D009886
DB00348,MESH:D009669
DB01137,MESH:D034141
DB01525,MESH:D015043
DB00176,MESH:D053098
DB00183,MESH:D052776
DB04786,MESH:D053714
DB01084,MESH:D008480
DB00655,MESH:D008230
DB00348,MESH:D012607
DB01917,MESH:D009303
DB08881,MESH:D013746
DB12531,MESH:D011658
DB00439,MESH:D006086
DB14090,MESH:D014397
DB00211,MESH:D020211
DB00946,MESH:D005885
DB06153,MESH:D013031
DB02650,MESH:D005258
DB00576,MESH:D011693
DB05316,MESH:D006130
DB00813,MESH:D013921
DB11151,MESH:D002869
DB05087,MESH:D002385
DB04786,MESH:D005889
DB00183,MESH:D054882
DB00946,MESH:D014717
DB00946,MESH:D003922
DB01447,MESH:D058625
DB01447,MESH:D013086
DB04076,MESH:D054559
DB01672,MESH:D006961
DB00882,MESH:D020202
DB01084,MESH:D016750
DB00556,MESH:D008531
DB04786,MESH:D014123
DB00813,MESH:D020759
DB01776,MESH:D003875
DB01645,MESH:D006689
DB00645,MESH:D011654
DB00439,MESH:D005549
DB04786,MESH:D010900
DB04786,MESH:D006712
DB00946,MESH:D011225
DB01373,MESH:D004892
DB04786,MESH:D012562
DB01917,MESH:D012595
DB05964,MESH:D011668
DB00917,MESH:D020191
DB00556,MESH:D009349
DB09073,MESH:D012652
DB05409,MESH:D021182
DB06335,MESH:D003085
DB06211,MESH:D014946
DB02650,MESH:D004184
DB01353,MESH:D055013
DB06153,MESH:D004382
DB00576,MESH:D012628
DB11141,MESH:D054060
DB01776,MESH:D007012
DB00176,MESH:D014811
DB14500,MESH:D020149
DB01353,MESH:D012818
DB09073,MESH:D014646
DB00946,MESH:D009157
DB01178,MESH:D042882
DB00556,MESH:D010760
DB01084,MESH:D005132
DB14500,MESH:D010282
DB01353,MESH:D008413
DB01645,MESH:D012562
DB01776,MESH:D021081
DB02650,MESH:D008199
DB09073,MESH:D016472
DB09070,MESH:D012175
DB11141,MESH:D011001
DB01084,MESH:D010049
DB00480,MESH:D006940
DB01280,MESH:D010520
DB01917,MESH:D005368
DB11141,MESH:D006480
DB14500,MESH:D004830
DB01280,MESH:D003394
DB04786,MESH:D006470
DB11387,MESH:D003330
DB00882,MESH:D007169
DB00882,MESH:D017495
DB09073,MESH:D006230
DB00480,MESH:D002971
DB13014,MESH:D010468
DB00712,MESH:D006343
DB06335,MESH:D006551
DB01645,MESH:D003704
DB04786,MESH:D007571
DB05409,MESH:D053099
DB00211,MESH:D014201
DB09070,MESH:D047748
DB01137,MESH:D005693
DB00348,MESH:D007567
DB00946,MESH:D009303
DB01353,MESH:D007960
DB00882,MESH:D003229
DB00183,MESH:D020734
DB00645,MESH:D033461
DB13014,MESH:D011645
DB11132,MESH:D006058
DB00595,MESH:D013610
DB01575,MESH:D016403
DB00556,MESH:D013742
DB09070,MESH:D010026
DB06211,MESH:D019694
DB01164,MESH:D057049
DB00946,MESH:D017511
DB06448,MESH:D005391
DB00348,MESH:D006976
DB06159,MESH:D017091
DB11151,MESH:D017246
DB05316,MESH:D016104
DB05057,MESH:D005770
DB06211,MESH:D014126
DB14574,MESH:D018318
DB00595,MESH:D003550
DB01672,MESH:D009468
DB06335,MESH:D008586
DB00655,MESH:D060050
DB14090,MESH:D010198
DB00348,MESH:D006316
DB01525,MESH:D004204
DB01447,MESH:D008101
DB11132,MESH:D018879
DB00946,MESH:D006356
DB01108,MESH:D014456
DB09073,MESH:D050031
DB05790,MESH:D003440
DB08804,MESH:D003693
DB00348,MESH:D006712
DB00480,MESH:D002292
DB00295,MESH:D010612
DB00645,MESH:D014950
DB01178,MESH:D006261
DB00595,MESH:D010302
DB01645,MESH:D005923
DB09073,MESH:D003665
DB01280,MESH:D006029
DB00556,MESH:D021182
DB05790,MESH:D010214
DB11132,MESH:D018589
DB05316,MESH:D018226
DB08881,MESH:D005483
DB09070,MESH:D006099
DB05316,MESH:D011018
DB11132,MESH:D008589
DB01084,MESH:D012817
DB08881,MESH:D016469
DB09073,MESH:D016781
DB01917,MESH:D061206
DB14090,MESH:D003480
DB00655,MESH:D012892
DB13014,MESH:D006261
DB00480,MESH:D018221
DB00556,MESH:D010003
DB00439,MESH:D020158
DB00779,MESH:D052801
DB01917,MESH:D007681
DB00332,MESH:D007003
DB01447,MESH:D012851
DB00595,MESH:D015526
DB01917,MESH:D015362
DB01776,MESH:D006502
DB05409,MESH:D010494
DB11132,MESH:D001996
DB06153,MESH:D011595
DB00381,MESH:D015155
DB05964,MESH:D008181
DB09070,MESH:D058186
DB01164,MESH:D010032
DB00576,MESH:D009397
DB01164,MESH:D006311
DB12531,MESH:D006528
DB01446,MESH:D054179
DB01446,MESH:D013276
DB01525,MESH:D065606
DB11132,MESH:D003072
DB06159,MESH:D018746
DB01672,MESH:D011658
DB09073,MESH:D006566
DB00917,MESH:D045169
DB00460,MESH:D006042
DB00556,MESH:D004617
DB05790,MESH:D012393
DB01917,MESH:D014855
DB00595,MESH:D003047
DB00655,MESH:D014694
DB00576,MESH:D017237
DB12531,MESH:D034701
DB00332,MESH:D012874
DB00332,MESH:D017254
DB05790,MESH:D017454
DB05790,MESH:D018328
DB04076,MESH:D020300
DB00813,MESH:D007762
DB01164,MESH:D001930
DB01776,OMIM:102530
DB01164,MESH:D013613
DB00460,MESH:D005124
DB00645,MESH:D007011
DB01645,MESH:D006335
DB00645,MESH:D016183
DB06335,MESH:D018305
DB14090,MESH:D005350
DB00183,MESH:D003790
DB06335,MESH:D020417
DB00332,MESH:D009471
DB01280,MESH:D010212
DB00176,MESH:D065646
DB06448,MESH:D009264
DB08881,MESH:D007057
DB00779,MESH:D020766
DB06448,MESH:D003108
DB01373,MESH:D014854
DB04076,MESH:D060446
DB14090,MESH:D007794
DB00332,MESH:D005348
DB01672,MESH:D029241
DB00348,MESH:D013613
DB00183,MESH:D014983
DB00813,MESH:D018317
DB01776,MESH:D007153
DB05316,MESH:D015422
DB05316,MESH:D009377
DB05087,MESH:D015508
DB09070,MESH:D017599
DB00655,MESH:D004694
DB00712,MESH:D004774
DB00183,MESH:D014770
DB00712,MESH:D006111
DB00779,MESH:D017192
DB14090,MESH:D005734
DB04076,MESH:D019958
DB01280,MESH:D053098
DB05964,MESH:D020270
DB08881,MESH:D009901
DB01645,MESH:D002971
DB01164,MESH:D003240
DB08881,MESH:D008209
DB09070,MESH:D019569
DB11141,MESH:D010623
DB02650,MESH:D007706
DB05087,MESH:D004719
DB06448,MESH:D010202
DB00439,MESH:D020336
DB11387,MESH:D007683
DB04786,MESH:D008607
DB00882,MESH:D016720
DB08881,MESH:D019559
DB01353,MESH:D017496
DB09073,MESH:D019282
DB14090,MESH:D005242
DB06211,MESH:D006337
DB00595,MESH:D009669
DB01373,MESH:D017119
DB01672,MESH:D010326
DB11387,MESH:D007079
DB00595,MESH:D003409
DB01137,MESH:D005211
DB01084,MESH:D004893
DB01353,MESH:D004438
DB00645,MESH:D002371
DB01084,MESH:D058625
DB01917,MESH:D003655
DB05790,MESH:D009264
DB04786,MESH:D018262
DB01084,MESH:D054079
DB06335,MESH:D007012
DB02650,MESH:D062787
DB01672,MESH:D055964
DB01280,MESH:D002429
DB06335,MESH:D058565
DB01776,MESH:D008708
DB01575,MESH:D010930
DB00439,MESH:D010922
DB00712,MESH:D009667
DB00655,MESH:D061206
DB00645,MESH:D014657
DB00779,MESH:D008100
DB00211,MESH:D008551
DB06335,MESH:D013036
DB00348,MESH:D014597
DB14574,MESH:D013832
DB11151,MESH:D002114
DB01178,MESH:D009846
DB00813,MESH:D013651
DB00348,MESH:D006212
DB00595,MESH:D013529
DB00645,MESH:D006969
DB00645,MESH:D018921
DB05409,MESH:D018212
DB00595,MESH:D017541
DB01353,MESH:D012553
DB00712,MESH:D046152
DB00595,MESH:D014647
DB08881,MESH:D012595
DB00917,MESH:D018233
DB01084,MESH:D005317
DB06159,MESH:D011557
DB00813,MESH:D007077
DB01575,MESH:D015792
DB00645,MESH:D012213
DB06159,MESH:D011024
DB06211,MESH:D003103
DB05057,MESH:D006876
DB00917,MESH:D039682
DB00295,MESH:D005130
DB08881,MESH:D015436
DB01645,MESH:D004774
DB06153,MESH:D002639
DB09070,MESH:D012559
DB05409,MESH:D001932
DB01776,MESH:D004238
DB00813,MESH:D017029
DB06211,MESH:D063766
DB01280,MESH:D007248
DB06335,MESH:D016891
DB05790,MESH:D009175
DB05790,MESH:D009361
DB05409,MESH:D013118
DB06335,MESH:D006069
DB04076,MESH:D018305
DB00556,MESH:D017096
DB01645,MESH:D003137
DB00332,MESH:D011596
DB13014,MESH:D007333
DB00882,MESH:D001922
DB00348,MESH:D007119
DB05057,MESH:D018318
DB01178,MESH:D019578
DB09070,MESH:D007411
DB00183,MESH:D014808
DB00712,MESH:D002375
DB09070,MESH:D018281
DB06211,MESH:D013344
DB01178,MESH:D018567
DB00460,MESH:D007415
DB00882,MESH:D020426
DB01280,MESH:D020739
DB00556,MESH:D012078
DB01353,MESH:D010243
DB09070,MESH:D019337
DB01353,MESH:D004195
DB00946,MESH:D051299
DB11151,MESH:D009050
DB08881,MESH:D017728
DB05057,MESH:D002653
DB00460,MESH:D015673
DB11387,MESH:D009140
DB00332,MESH:D006230
DB08804,MESH:D014006
DB05409,MESH:D006566
DB06211,MESH:D011230
DB00183,MESH:D014623
DB01575,MESH:D017241
DB00712,MESH:D011225
DB01353,MESH:D006083
DB05790,MESH:D010864
DB01280,MESH:D005141
DB00176,MESH:D018458
DB06211,MESH:D006679
DB05057,MESH:D012893
DB05316,MESH:D003874
DB05964,MESH:D018917
DB01178,MESH:D003616
DB14500,MESH:D020190
DB00655,MESH:D013922
DB01164,MESH:D003440
DB05057,MESH:D009381
DB00381,MESH:D004198
DB14090,MESH:D020802
DB00556,MESH:D056806
DB00595,MESH:D018457
DB08881,MESH:D006030
DB00655,MESH:D005146
DB01280,MESH:D004454
DB06211,MESH:D017486
DB00348,MESH:D018327
DB11387,MESH:D006972
DB13014,MESH:D020096
DB01084,MESH:D006548
DB00556,MESH:D003925
DB00439,MESH:D013009
DB04786,MESH:D020256
DB00882,MESH:D005146
DB06159,MESH:D019043
DB01525,MESH:D011225
DB00348,MESH:D005155
DB01353,MESH:D002357
DB11132,MESH:D012008
DB06159,MESH:D017676
DB01645,MESH:D006712
DB01645,MESH:D011125
DB06335,MESH:D008708
DB02650,MESH:D010018
DB00439,MESH:D004948
DB05057,MESH:D020330
DB00295,MESH:D012481
DB01575,MESH:D008679
DB01178,MESH:D020339
DB01084,MESH:D012216
DB05964,MESH:D006471
DB01525,MESH:D013614
DB09073,MESH:D007009
DB00946,MESH:D055092
DB12531,MESH:D019121
DB11387,MESH:D011665
DB00211,MESH:D051302
DB05087,MESH:D011645
DB00645,MESH:D059265
DB00917,MESH:D006946
DB04076,MESH:D051261
DB00595,MESH:D004342
DB06448,MESH:D034721
DB00295,MESH:D017566
DB00595,MESH:D006356
DB01164,MESH:D065646
DB01575,MESH:D006548
DB14500,MESH:D052776
DB00813,MESH:D057772
DB01525,MESH:D007239
DB00556,MESH:D055371
DB00655,MESH:D020240
DB01137,MESH:D020237
DB01108,MESH:D020232
DB01917,MESH:D044148
